name,grade,board_angle,moonboard_year,setter,start_holds,middle_holds,end_holds,rules,is_benchmark
PILLAR OF FIRE,7A,40°,2017,HoSeok Lee,"G2,K6,","G11,H8,J14,","J18,",Feet follow hands,FALSE
SERENDIPITY,7A,40°,2017,Tyler Kuest,"C4,H6,","E8,C11,G14,G16,","K18,",Feet follow hands,FALSE
NO RIGHT TURNS,7A,40°,2017,Jesse Firestone,"G3,D5,","A11,E8,C16,H17,","J18,",Feet follow hands,FALSE
JONAH\u0027S GIFT,7A,40°,2017,Jesse Firestone,"D5,F3,","F12,G8,E14,","H18,",Feet follow hands,FALSE
MOGO CHAJI,7A,40°,2017,Jezz,"D5,H4,","G8,D12,G13,F13,","F18,",Feet follow hands,FALSE
TALL PEOPLE,7A,25°,2017,Christy,"C4,","C15,F11,C8,G1,C5,","G18,",Feet follow hands + screw ons,FALSE
WHERE\u0027S WALDO,7A,25°,2017,Christy,"B6,C5,","D11,E7,H12,F16,I17,A4,","K18,",Feet follow hands,FALSE
INAPPROPRIATECLIMBINGPUN,7A,40°,2017,Koz,"J3,G4,","G7,D10,D15,","A18,",Feet follow hands,FALSE
POWER SCRUNCH,7A,40°,2017,PE,"E4,E2,","E8,C10,G13,E15,F16,","D18,",Feet follow hands,FALSE
MIRRORED,7A,40°,2017,Steve Le Feuvre,"J4,J6,","H9,H10,F13,G14,D17,","D18,",Feet follow hands,FALSE
MIRROR,7A,40°,2017,Steve Le Feuvre,"J4,","H9,H10,F13,G14,","D18,",Feet follow hands,FALSE
BOONMOARD,7A,40°,2017,Paul,"A6,F4,","F10,G8,G14,I12,J16,","K18,",Feet follow hands,FALSE
WEPT OFF MY FEET,7A,40°,2017,Christian Medina,"F2,D5,","E8,E14,D15,D11,F10,B4,","F18,",Feet follow hands + screw ons,FALSE
MR PUMPKIN PIE,7A,40°,2017,isotas oagan,"E3,F6,","D9,F13,G10,J15,","H18,",Feet follow hands,FALSE
RED CHILI,7A,40°,2017,KoalaClimbing,"D5,","D10,D13,C16,","A18,",Feet follow hands,FALSE
SOEASY,7A,40°,2017,gilio,"F4,","I8,F12,H15,","F18,",Feet follow hands,FALSE
GO NOT AS BIG AND GO HOME,7A,40°,2017,Rob Patterson,"F6,I6,","F8,G13,","D18,",Feet follow hands,FALSE
OVERWEIGHT AND ANGRY,7A,40°,2017,Lizzy513,"E4,F1,","G8,F12,G16,","D18,",Feet follow hands,FALSE
JAXSON SMASHES ADD ON,7A,40°,2017,Lizzy513,"D4,H3,","H9,H10,J13,E15,","J18,",Feet follow hands,FALSE
UP AND WARM,7A,40°,2017,Sebastien Laborie,"I4,D3,","F7,J8,G10,I11,H14,","I18,",Feet follow hands,FALSE
4 O’CLOCK FEET,7A,40°,2017,Tyler Kuest,"E4,I4,","G10,E11,J8,H14,G16,","J18,",Feet follow hands,FALSE
SOMETHING SOMEBODY SUM,7A,40°,2017,Sam,"H2,I6,","E12,A11,E14,F5,B8,E8,","D18,",Feet follow hands,FALSE
MONBOARD MASTER,7A,40°,2017,näti,"B3,","A9,F10,J9,I16,","F18,",Feet follow hands,FALSE
ZARDOZ,7A,40°,2017,Jonny Summers,"C6,F3,","H8,F12,K13,H17,","G18,C18,",Feet follow hands,FALSE
YA SURE WHY NOT,7A,40°,2017,Sam,"A4,B3,","H14,H15,C13,E11,I17,B8,A1,","K18,",Feet follow hands,FALSE
LESS JUNK MORE TRUNK,7A,40°,2017,Sam,"H4,K6,","K9,G10,G12,C13,K4,D15,","B18,",Feet follow hands,FALSE
THE PAC EDGE DAB,7A,40°,2017,Conor Barthel,"A5,D4,","A10,D10,C14,H15,G17,","H18,",Feet follow hands,FALSE
POWER TRAINING,7A,40°,2017,Conor Barthel,"K6,G6,","E7,H10,H15,K5,J11,","F18,",Feet follow hands,FALSE
TEARS OF JOY AND SORROW,7A,40°,2017,darcejaeger,"A2,F3,","B8,D9,J11,H14,I16,","J18,",Feet follow hands,FALSE
HUELE A CERRADO,7A,40°,2017,gonzalez rodriguez,"A5,E3,","G7,J7,H11,K13,K15,","J18,",Feet follow hands,FALSE
けいた課題005,7A,40°,2017,Kei Kobayashi,"E5,G5,","C6,G9,C9,E12,B15,G15,","F18,",Feet follow hands,FALSE
けいた課題004,7A,40°,2017,Kei Kobayashi,"D5,","C8,A8,F11,C12,H14,F16,","H18,",Feet follow hands + screw ons,FALSE
GO!,7A,25°,2017,Christy,"H2,J3,","K12,J8,K6,H12,J17,","G18,",Feet follow hands + screw ons,FALSE
STRAWBERRY LEMON DELIGHT,7A,25°,2017,Christy,"H6,K5,","D14,D11,H8,G2,C8,","B18,",Feet follow hands,FALSE
HOLD ON TIGHT,7A,25°,2017,Christy,"H6,H4,","E7,F11,A13,J3,B6,D14,A9,","B18,",Feet follow hands,FALSE
COLE IS THE BEST,7A,40°,2017,PE,"K5,K6,","K9,K2,K11,K14,I15,F11,H16,G17,D17,","B18,",Feet follow hands,FALSE
98 PROBLEMS,7A,40°,2017,40 degrees,"B4,D1,","E8,F10,I12,H15,E16,","A18,",Feet follow hands,FALSE
ZU#3,7A,40°,2017,Elliott Bates,"F4,F5,","E9,I9,G12,H12,C13,G16,D16,A8,H7,","H18,",Feet follow hands,FALSE
1 2,7A,40°,2017,Nomad bouldering gym,"I4,G4,","G8,C7,C11,B13,E14,F17,","H18,",Feet follow hands,FALSE
GO TIME,7A,25°,2017,Zeta,"I3,E3,","H6,F10,J14,F16,","B18,",Feet follow hands,FALSE
RETURN OF THE JETI,7A,25°,2017,Christy,"D4,H4,","K12,K2,H8,J14,F17,","E18,",Feet follow hands,FALSE
NO NAME,7A,25°,2017,Christy,"C4,A4,","F16,J14,F11,F10,B7,I7,","E18,",Feet follow hands,FALSE
MOON SPUTNIK,7A,40°,2017,jorzazo,"K6,H6,","G8,G10,J14,G16,J12,","H18,",Feet follow hands,FALSE
P1,7A,40°,2017,Alox8,"H2,K3,","H6,J8,F10,F13,E14,","F18,",Screw ons only,FALSE
FITE NITE,7A,40°,2017,Power Pete,"H4,G4,","E7,F10,F11,J14,I16,","K18,",Feet follow hands,FALSE
LITE NITE,7A,40°,2017,Power Pete,"E3,C3,","B7,E10,D11,H14,G16,","F18,",Feet follow hands,FALSE
SQUEEZE DA GLUTES,7A,40°,2017,Glob,"G6,K5,","K9,G13,B13,D17,","A18,",Feet follow hands,FALSE
MORFOLOGY,7A,40°,2017,Woj,"J4,J6,","H9,G11,E11,E1,A6,C13,C16,","D18,",Feet follow hands,FALSE
MUNTAGNÜN,7A,40°,2017,Stefano Togninalli,"D4,","G7,K4,G10,H13,D15,","D18,",Feet follow hands,FALSE
BADABING,7A,40°,2017,Alex,"K5,H6,","I9,D11,G14,C17,","G18,",Feet follow hands,FALSE
E12,7A,40°,2017,2016 Setup,"B6,D1,","B7,A9,F11,F14,I14,F16,","K18,",Screw ons only,FALSE
E11,7A,40°,2017,2016 Setup,"F3,I4,","G8,B10,E14,","D18,",Feet follow hands,FALSE
E9,7A,40°,2017,2016 Setup,"F5,G6,","E11,A11,G14,","D18,",Feet follow hands,FALSE
E7,7A,40°,2017,2016 Setup,"E6,A3,","B7,B13,","A18,",Feet follow hands,FALSE
E6,7A,40°,2017,2016 Setup,"C4,","D9,G6,G14,C17,","A18,",Feet follow hands,FALSE
E4,7A,40°,2017,2016 Setup,"E6,","F12,","F18,",Feet follow hands,FALSE
E3,7A,40°,2017,2016 Setup,"I5,F5,","D9,D15,B4,","A18,",Feet follow hands,FALSE
PRESERVATION,7A,40°,2017,Tyler Kuest,"E4,I4,","E11,J8,I14,G8,F16,","D18,",Feet follow hands,FALSE
MANIFESTATIONS,7A,40°,2017,Tyler Kuest,"C4,","D9,I10,G11,H15,","D18,",Feet follow hands,FALSE
SHOULDER SHOWDOWN,7A,40°,2017,Jimi Sebree,"F5,","G11,E14,D9,G16,D5,","E18,",Feet follow hands,FALSE
RDS,7A,40°,2017,Corey Zee,"J4,K5,","D11,E14,C17,H6,G8,H12,","F18,",Feet follow hands,FALSE
PAPA\u0027S GONE,7A,25°,2017,wmclimb,"A5,","B9,A9,G9,G10,K13,J6,G15,F16,","B18,",Feet follow hands,FALSE
DUB NATION,7A,40°,2017,Davy,"K5,J4,","H9,I12,D12,E12,B15,A8,","D18,",Feet follow hands,FALSE
STORY OF A MYTHICAL CLIMB,7A,40°,2017,Leo,"F6,H5,","H8,F9,G11,F13,I15,G14,G16,D17,","A18,B18,",Feet follow hands,FALSE
JUNKSHOW,7A,40°,2017,Sam,"K4,I6,","K9,G10,G12,C13,D15,A17,","C18,",Footless + kickboard,FALSE
習作020,7A,40°,2017,Kei Kobayashi,"C6,E5,","E8,A10,E12,D13,H14,G16,A3,","H18,",Feet follow hands,FALSE
MICHAEL SMITH,7A,40°,2017,Sam,"H5,K4,","A14,C10,G10,I8,A17,","D18,H18,",Feet follow hands + screw ons,FALSE
WOLFE - CIRCUIT #3,7A,40°,2017,mwolfe,"H2,K5,","H6,J8,F10,J10,F14,H12,H15,","F18,",Feet follow hands,FALSE
HEEL FEEL,7A,40°,2017,Ben Jensen,"K5,K6,","J9,J3,J8,I10,E14,F13,A14,A9,F10,","B18,",Feet follow hands,FALSE
COLD SWEAT,7A,40°,2017,Truls Tunes,"B6,","E8,I10,G14,G17,","D18,",Feet follow hands,FALSE
MINISTER FIEBERTRAUM,7A,40°,2017,ringo,"K3,G4,","G6,C7,C10,B14,F15,F17,C3,","H18,",Feet follow hands,FALSE
けいた課題003,7A,40°,2017,Kei Kobayashi,"D5,","C8,A8,D11,F11,F13,C15,","D18,",Feet follow hands,FALSE
習作018,7A,40°,2017,Kei Kobayashi,"B2,B4,","E6,G6,J7,H9,I12,G14,C13,D17,A11,","A18,",Feet follow hands + screw ons,FALSE
BONG,7A,40°,2017,KoalaClimbing,"J4,","I8,I12,K13,","H18,",Feet follow hands + screw ons,FALSE
HEYROO,7A,40°,2017,KoalaClimbing,"D4,","I7,G11,K14,","J18,",Feet follow hands,FALSE
YYY,7A,40°,2017,Nomad bouldering gym,"F5,","H12,K14,I16,I10,","K18,",Feet follow hands,FALSE
JUGS,7A,40°,2017,Nomad bouldering gym,"D5,","F9,G14,J11,","H18,",Feet follow hands,FALSE
NGUYEN OR WING,7A,40°,2017,Nomad bouldering gym,"F4,","D7,F10,E12,D15,","C18,",Feet follow hands,FALSE
SOULJA BOY TELL EM,7A,40°,2017,Corey Zee,"K5,J4,","G10,D11,E14,C17,G6,","F18,",Feet follow hands,FALSE
NO GO,7A,40°,2017,Corey Zee,"G4,G3,","H6,I12,I14,D16,K8,","E18,",Feet follow hands,FALSE
"VELCRO, WHAT’S RIP OFF",7A,40°,2017,Sophia Park,"E3,H5,","H6,C6,E9,H10,D12,F15,","D18,",Feet follow hands,FALSE
ALWAYS SPRAY,7A,40°,2017,Sam,"F5,G2,","G7,E8,H11,J13,K15,","J18,",Feet follow hands,FALSE
SCOOT SCOOT,7A,40°,2017,Sam,"C6,A4,","F13,B8,C11,F9,J16,","J18,",Feet follow hands,FALSE
EL LAGARTO AMARILLO,7A,40°,2017,simon edholm,"H4,H6,","F10,F11,F13,I14,","G18,",Feet follow hands,FALSE
BEER HOLE,7A,40°,2017,Kezza,"C4,","G7,D8,I10,G12,H13,G16,","J18,",Feet follow hands,FALSE
BANGERS AND MASH,7A,40°,2017,Sam,"H4,K6,","G10,K8,K2,G12,E14,","H18,",Feet follow hands,FALSE
HELIPAD,7A,40°,2017,Aaron teo,"H5,","K9,H11,G13,H15,","I18,",Feet follow hands,FALSE
IS O.K.,7A,40°,2017,Hubert Catimel-Marchand,"C4,","C9,F11,F10,J13,I16,H17,","D18,",Feet follow hands,FALSE
DOPE,7A,40°,2017,TheWanderer,"D5,","G8,D11,G13,","F18,",Feet follow hands,FALSE
習作017,7A,40°,2017,Kei Kobayashi,"K5,H4,","G4,H6,J8,I10,F10,D11,F13,B7,C15,","F18,",Feet follow hands,FALSE
JOLENE THE SNAKE,7A,40°,2017,JoeP,"A3,C4,","B8,G13,F5,G16,","J18,",Feet follow hands + screw ons,FALSE
LESS SALAD MORE ICE CREAM,7A,40°,2017,Matt Desantis,"B2,F3,","B8,E11,E13,I16,I17,","K18,",Feet follow hands,FALSE
MOONWALKER,7A,40°,2017,Joe McNiel,"B4,H5,","B8,D10,A12,G13,E16,","J18,",Feet follow hands,FALSE
PINCH \u0026 PABLO,7A,40°,2017,guido_sanchez,"K3,G4,","G6,K8,H11,J13,I16,","K18,",Feet follow hands,FALSE
THE ROAD MORE TRAVELED,7A,40°,2017,Devin Dabney,"F5,A5,","B8,E8,D11,F11,J10,H14,K15,","H18,",Feet follow hands,FALSE
HARD CROSS,7A,40°,2017,Federico.17,"H5,D6,","K9,H11,G11,D12,D15,","B18,",Feet follow hands,FALSE
FREEBEES,7A,40°,2017,Alfred Wold Oftebro,"J6,","H8,B7,G10,C13,A16,","D18,",Feet follow hands,FALSE
BLOODBAGS,7A,40°,2017,Alfred Wold Oftebro,"J6,","H8,D10,B7,G14,C15,","H18,",Feet follow hands,FALSE
GABBER TROGLODYTES,7A,40°,2017,Tomar chierici,"E4,F5,","H8,F10,G12,E14,G15,K5,","D18,",Feet follow hands,FALSE
GABBER TROGLODITE,7A,40°,2017,Tomar chierici,"E4,F5,","H8,K5,E14,F10,G15,","D18,",Feet follow hands,FALSE
GIOTATU,7A,40°,2017,gilio,"B4,","E8,D9,G13,F14,","H18,",Feet follow hands,FALSE
PUMB TON HCTAM,7A,40°,2017,Sam,"F5,","G14,F10,H9,","J18,",Feet follow hands,FALSE
MIKE SMITH,7A,40°,2017,Sam,"H2,K4,","H8,C10,H4,A14,A17,","E18,G18,",Feet follow hands,FALSE
CUSTOM2 (2016 7C+),7A,40°,2017,2016 Setup,"B4,D3,","C7,F8,J9,H12,K16,","H18,",Feet follow hands,FALSE
WHITE ROSE (2016 7C),7A,40°,2017,2016 Setup,"G2,J2,","A5,F7,D9,B13,C14,D14,I13,I16,","K18,",Feet follow hands,FALSE
VOODOO,7A,40°,2017,Jezz,"A5,D6,","D9,F12,G13,F14,","H18,",Feet follow hands,FALSE
BDJ,7A,40°,2017,blackp,"J5,F5,","K9,G10,J13,I16,","J18,",Feet follow hands,FALSE
BEAR PAW,7A,40°,2017,Kevin Goradia,"D5,I4,","H9,H11,H12,C13,C16,","A18,",Feet follow hands,FALSE
FIBRA IS BACK,7A,40°,2017,emanuelegex,"A5,","E8,D11,I12,H14,G16,","D18,",Feet follow hands,FALSE
DIE BY THE SWORD,7A,40°,2017,Markus Rød,"E4,F4,","C7,A9,C11,B12,F13,G16,","H18,",Feet follow hands,FALSE
RAUMWUNDER,7A,40°,2017,Matthias Böhme,"C4,","D7,H9,D11,B14,","C18,",Feet follow hands,FALSE
CUT OUTS,7A,40°,2017,Craig Nelson,"C4,","G10,C13,C16,","C18,",Feet follow hands,FALSE
TYPICAL 7A,7A,40°,2017,Truls Tunes,"E6,H4,","F10,K6,G12,C15,A8,F17,","H18,",Feet follow hands,FALSE
DAG ON A WALL,7A,40°,2017,Cameron Wycherley,"D2,A6,","E7,D9,H11,G14,","J18,",Feet follow hands,FALSE
HEALED BY ROSES,7A,40°,2017,Cameron Wycherley,"E3,I3,","F8,B11,B13,D15,","H18,",Feet follow hands,FALSE
MUST USE THEM ALL,7A,40°,2017,Corey Zee,"F4,","C17,E14,G17,G16,C8,B6,A12,C11,","J18,",Feet follow hands,FALSE
BALLER,7A,40°,2017,moose,"C5,F3,","A8,F10,G14,C17,","B18,",Feet follow hands,FALSE
OH MY ANKLE,7A,40°,2017,hyobong an,"G6,G3,","C17,G13,G10,A9,D15,","A18,",Feet follow hands,FALSE
CABBASISI REAL,7A,40°,2017,matteo sera,"E4,","H8,G10,K11,J14,","J18,",Feet follow hands,FALSE
BEGGING YELLOW,7A,40°,2017,Jaclyn,"J4,H4,","H6,H9,F11,F13,C15,","D18,",Feet follow hands,FALSE
FINGER PAINS,7A,40°,2017,Thanh Ha,"J4,H6,","J8,H11,H12,E14,F16,","D18,",Feet follow hands,FALSE
WITH LOVE,7A,40°,2017,Thanh Ha,"D1,G3,","F7,I10,F13,F14,D17,","D18,",Feet follow hands,FALSE
BAD ASTEROID,7A,40°,2017,Eric Seidel,"E6,","F10,B6,E14,F14,G16,","K18,",Feet follow hands,FALSE
DEJA VU ACCIDENT,7A,40°,2017,Thanh Ha,"B4,","B7,B9,E11,F13,H15,","F18,",Feet follow hands,FALSE
EYES OF A STRANGER,7A,40°,2017,Eric Seidel,"J4,I6,","E9,K10,F11,J15,D16,","D18,",Feet follow hands,FALSE
POWER TOWER,7A,40°,2017,Flo Brand,"D5,H5,","E13,G13,","F18,",Feet follow hands,FALSE
MERMAN,7A,40°,2017,Ryan Chapman,"I3,D3,","H8,J8,G11,F11,C6,E14,D17,","A18,",Feet follow hands,FALSE
FAKE THE POT,7A,40°,2017,Gavin Boyles,"A6,","D9,F12,I15,","H18,",Feet follow hands,FALSE
WHITE WARRIOR,7A,40°,2017,Forrest Netuschil,"F5,H1,","I8,H9,H10,C13,D17,A11,","A18,",Feet follow hands,FALSE
SPEW D,7A,40°,2017,Corey Zee,"K5,C5,","G8,F10,C13,F16,","D18,",Feet follow hands,FALSE
TEO,7A,40°,2017,Sim,"H5,D6,","G7,C16,C13,F12,D9,","F18,C18,",Feet follow hands,FALSE
OFER9,7A,40°,2017,ofer,"B5,D6,","A12,B11,E14,H11,D15,F3,A2,","F18,",Footless + kickboard,FALSE
A 7A,7A,40°,2017,Kalle,"F4,E3,","E8,A11,F13,E15,","G18,",Feet follow hands + screw ons,FALSE
HELMET,7A,40°,2017,Luis Rodriguez,"A5,B4,","E8,C10,G14,","F18,",Feet follow hands,FALSE
POCKET ROCKET,7A,40°,2017,Tomek,"I3,E4,","G7,G11,K13,I15,","J18,",Feet follow hands,FALSE
けいた課題002,7A,40°,2017,Kei Kobayashi,"H5,","F6,F9,A6,B11,A12,A14,E16,E17,","J18,",Feet follow hands,FALSE
ROSE AND SHINE,7A,40°,2017,Bobby Shih,"C4,","H15,J16,J10,C7,B10,C13,","K18,",Feet follow hands + screw ons,FALSE
VVANKFEST,7A,40°,2017,Sam,"B4,A4,","F14,B13,G14,J10,C7,D9,","J18,",Feet follow hands,FALSE
DUDE DEAF DOG,7A,40°,2017,Sam,"C4,","G12,B8,C7,G10,H14,C15,","A18,",Feet follow hands,FALSE
IRANIAN SUPER DAY,7A,40°,2017,Colby Schneider,"B6,E2,","E7,F10,I16,J11,J3,","J18,",Feet follow hands,FALSE
WAKE ME UP,7A,40°,2017,Markus Rød,"D4,H6,","H9,G11,I14,E14,D17,","A18,",Feet follow hands,FALSE
EGYPTIAN OBSESSION,7A,40°,2017,Alex,"D5,","G8,H9,D12,F14,","D18,",Feet follow hands,FALSE
MR GUM GUM,7A,40°,2017,Henry,"J6,F2,","G8,D12,E14,","B18,",Screw ons only,FALSE
RED ROCKET69,7A,40°,2017,brockclimber,"D4,H5,","E13,I15,","J18,",Feet follow hands,FALSE
MOIST TOILETTE,7A,40°,2017,Sam,"I6,K6,","E14,D12,H8,G10,","E18,",Feet follow hands,FALSE
BETTER BENIS,7A,40°,2017,Meh-Teh,"B2,F4,","D9,G11,G14,","D18,",Feet follow hands,FALSE
LALIQUE,7A,40°,2017,Geoooorgy,"F5,B4,","C10,G14,D17,","H18,",Feet follow hands,FALSE
ETHEREUM TOP,7A,40°,2017,Amos Lee,"F1,H5,","D10,F11,F15,","B18,",Feet follow hands,FALSE
A CHANGE IS GONNA COME,7A,40°,2017,Matt Hlavacek,"J4,J3,","F7,G10,H13,I16,","F18,",Feet follow hands + screw ons,FALSE
GO TO THE MATTRESSES,7A,40°,2017,Matt Hlavacek,"F6,D3,","F10,F15,H12,","B18,",Feet follow hands,FALSE
WHITE OUT,7A,40°,2017,The real reuben,"F5,B4,","I8,C10,G14,D17,","H18,",Feet follow hands,FALSE
DYNAMO,7A,40°,2017,Matt Desantis,"A5,B4,","E8,C13,D17,","A18,",Feet follow hands,FALSE
TELLERWÄSCHER,7A,40°,2017,Mats Müller,"B6,E2,","G6,D9,J11,I12,J15,","F18,",Feet follow hands,FALSE
CHA CHA SLIDE,7A,40°,2017,Medium Doggo,"I6,E5,","E8,D11,E14,","C18,",Screw ons only,FALSE
TIC DAT TOE,7A,40°,2017,Evan Zeiger,"D1,D6,","G8,D9,G10,D12,G13,G16,","H18,",Feet follow hands,FALSE
OFER5,7A,40°,2017,ofer,"I5,K3,","D9,B4,H1,K1,G6,G14,F16,C15,","A18,",Feet follow hands,FALSE
CAMPUS SI 2,7A,40°,2017,Lisa Alhadeff,"E6,","F10,D9,F12,H14,G16,","J18,",Feet follow hands + screw ons,FALSE
CAMPUS SI 1,7A,40°,2017,Lisa Alhadeff,"F6,","F8,I7,I11,G12,F13,H15,F17,","J18,",Footless + kickboard,FALSE
WOW WOW,7A,40°,2017,NAKASHI,"B2,E6,","C8,F12,F14,B16,","C18,",Footless + kickboard,FALSE
BIGGER AND BETTER THINGS.,7A,40°,2017,nick danger,"D4,G2,","G9,D11,H14,G16,","K18,",Feet follow hands,FALSE
BEASTIE ON THE MOUNTAIN,7A,40°,2017,Manuel Escobar,"E3,F6,","F9,I10,K6,I14,H14,F17,D17,K5,","B18,",Feet follow hands,FALSE
SHUT UP MEG,7A,40°,2017,waitforit,"D6,B4,","B8,E12,G9,I6,H15,","F18,",Feet follow hands,FALSE
TWO WEEKS TILL PINCH,7A,40°,2017,waitforit,"F4,","J14,E7,I10,H11,G16,K6,","H18,",Feet follow hands,FALSE
FALAFEL,7A,40°,2017,zachary lauzon,"E6,A4,","C10,G13,","F18,",Feet follow hands,FALSE
ROCK CLIMBER HOLDS,7A,40°,2017,Kayla,"F5,","I16,G14,G16,C13,D15,C17,D9,C10,D12,F12,E8,","H18,F18,",Feet follow hands,FALSE
REACHY,7A,40°,2017,Harry,"E3,G3,","G8,D10,E14,G17,D17,","J18,",Feet follow hands + screw ons,FALSE
UOF,7A,40°,2017,gilio,"F4,","J6,H9,K11,G13,","H18,",Feet follow hands,FALSE
NO FLOW,7A,40°,2017,Simon Strömqvist,"D5,I5,","H9,J11,G13,","J18,",Feet follow hands,FALSE
STAFFEØKT,7A,40°,2017,Jørgen Bryn Henriksen,"A4,F6,","E7,F9,B11,E14,E17,J9,","F18,",Feet follow hands,FALSE
JAMES BOND 25*,7A,25°,2017,Austin hoyt,"G3,F2,","E6,J7,I12,K15,","H18,",Feet follow hands,FALSE
UFF,7A,40°,2017,tom wright,"F4,H3,","G10,E11,J13,K6,G16,K8,H14,E6,","J18,",Feet follow hands,FALSE
POP ROCKS,7A,40°,2017,Matt Desantis,"F6,H5,","F8,J4,E13,I13,I16,","K18,",Feet follow hands,FALSE
HARD TIMES,7A,40°,2017,Christophe Paquot,"G4,J6,","F7,E8,B10,E14,E17,","H18,",Feet follow hands,FALSE
INDUCTIVE HYPOTHESIS,7A,40°,2017,Matt Hlavacek,"K5,H4,","A8,F10,C13,J8,H9,A16,","A18,",Feet follow hands,FALSE
STATIC MASTER,7A,40°,2017,Vincent AG,"K5,H6,","J8,F10,F11,E14,H17,","D18,",Feet follow hands,FALSE
CLIMB LIKE TOM PENNY,7A,40°,2017,Shiro Hosojima,"D5,","H8,D11,F11,C16,","H18,",Feet follow hands,FALSE
MARTIAN TOMARU,7A,40°,2017,Shiro Hosojima,"F4,G4,","C7,F10,A11,D15,","B18,",Feet follow hands,FALSE
CINCO DESERVED DRINKCO,7A,40°,2017,Aaron teo,"D5,F2,","H9,D11,E14,C15,","G18,",Feet follow hands,FALSE
ECOTOUCH,7A,40°,2017,Ah Hen,"K4,F6,","K6,J12,H13,J16,I9,E10,","E18,",Feet follow hands + screw ons,FALSE
NON CONFORME,7A,40°,2017,luca di cino,"I3,I6,","E9,G7,E12,J13,H16,","I18,",Feet follow hands,FALSE
U-P11,7A,40°,2017,miki,"H4,G3,","H6,E8,F12,","F18,",Feet follow hands,FALSE
JOE DIRT,7A,40°,2017,Christophe Paquot,"D5,F3,","G10,D13,E14,B16,","C18,",Feet follow hands,FALSE
UNDER THE CLING,7A,40°,2017,Christophe Paquot,"J6,E3,","I10,F13,I13,D16,F7,","D18,",Feet follow hands,FALSE
HERECOMESPINCH,7A,40°,2017,waitforit,"E4,H3,","F10,J12,H14,G8,","J18,",Feet follow hands,FALSE
BLACK COFFEE,7A,40°,2017,Theo,"I4,E4,","G8,B10,G13,A5,C17,","F18,",Feet follow hands,FALSE
MOONLIGHT,7A,40°,2017,NeroLoko69,"G3,E3,","I6,F7,I9,G11,H13,G15,D16,","F18,",Feet follow hands,FALSE
BLC,7A,40°,2017,Getcha11style,"E6,C4,","B8,E11,F12,H12,H16,D16,","D18,",Feet follow hands + screw ons,FALSE
WHO EVEN BOULDERS ANYMORE,7A,40°,2017,Alex Fritz,"F3,D3,","B8,A11,A13,A15,","A18,",Footless + kickboard,FALSE
HMMPH,7A,40°,2017,Alex Fritz,"E6,F2,","E11,E14,H17,","I18,",Feet follow hands,FALSE
FUNKY BUT NOT FRESH,7A,40°,2017,Alex Fritz,"D4,H3,","J7,D5,I10,G13,K13,","H18,",Feet follow hands,FALSE
HOW DO PEOPLE NAME CLIMBS,7A,40°,2017,Alex Fritz,"H5,","E9,F12,J14,","H18,",Feet follow hands,FALSE
NOT ANOTHER WARM UP,7A,40°,2017,Alex Fritz,"A6,A3,","D9,B12,G14,G16,","J18,",Feet follow hands,FALSE
DYNAMICS,7A,40°,2017,Alex Fritz,"F4,","K8,K11,K15,","F18,",Feet follow hands,FALSE
THISCREALY,7A,40°,2017,ChaboinkerMac,"H5,J4,","D11,F13,I14,G9,","J18,",Feet follow hands,FALSE
PANIC SWITCH,7A,40°,2017,Chris Healy,"C5,E6,","C9,F11,E12,I14,G16,","I18,",Feet follow hands,FALSE
THE ART-TICLE,7A,40°,2017,Guille Burba,"C4,H3,","A6,C9,E11,G13,I15,J8,J10,","E18,D18,",Feet follow hands,FALSE
FUNKY POTATO,7A,40°,2017,waitforit,"H4,E2,","I10,E7,D12,E14,B16,","F18,",Feet follow hands,FALSE
BM V6,7A,40°,2017,Liting,"J3,H2,","H4,E6,D9,A11,E14,F16,C5,","H18,",Feet follow hands,FALSE
EASTERN YOUTH,7A,40°,2017,naoto,"K5,K1,","I8,I10,G13,H16,","E18,",Feet follow hands,FALSE
AKUTAGAWA,7A,40°,2017,naoto,"A3,A6,","B8,D11,C12,D15,E5,","B18,",Feet follow hands,FALSE
BROWN TOWN RIGHT,7A,40°,2017,Ah Hen,"J5,G5,","H7,G9,K10,G12,J15,E15,H16,","C18,",Feet follow hands,FALSE
BROWN TOWN LEFT,7A,40°,2017,Ah Hen,"B5,E5,","D7,A10,E9,E12,B15,G15,D16,","I18,",Feet follow hands,FALSE
HULKEN,7A,40°,2017,Axel Hultqvist,"B4,","B8,G10,H9,K8,K5,K13,G16,","F18,",Feet follow hands,FALSE
LESS EASY AND FUN,7A,40°,2017,Alex Fritz,"H5,","E8,E11,C13,G14,G16,","H18,",Feet follow hands,FALSE
A QUICK TUSSLE,7A,40°,2017,Jared Gillis,"K6,H6,","I9,F10,E12,D13,E16,F17,","G18,",Feet follow hands,FALSE
BROKEN SYMMETRY RH,7A,40°,2017,KH Wan,"I6,","I9,E12,E15,","H18,",Feet follow hands + screw ons,FALSE
LABOUR DAY!,7A,40°,2017,Bippe Stankelbein,"B4,F4,","B8,G10,G14,J8,H17,","G18,",Feet follow hands,FALSE
MÜNCHIN OST,7A,40°,2017,Jimbo,"G1,K5,","F6,G10,D12,C13,D17,","A18,",Feet follow hands,FALSE
BLUE MONDAY,7A,40°,2017,reinert,"D5,F3,","B8,B9,A12,F13,E14,J10,J15,I16,","J18,",Feet follow hands,FALSE
